[2024-10-05T00:03:08.157+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-10-05T00:03:08.175+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: SitesWebScraping.kabum_tasks.Web_Extraction_kabum manual__2024-10-05T00:03:05.838797+00:00 [queued]>
[2024-10-05T00:03:08.184+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: SitesWebScraping.kabum_tasks.Web_Extraction_kabum manual__2024-10-05T00:03:05.838797+00:00 [queued]>
[2024-10-05T00:03:08.185+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2024-10-05T00:03:08.201+0000] {taskinstance.py:2888} INFO - Executing <Task(OperatorSiteB): kabum_tasks.Web_Extraction_kabum> on 2024-10-05 00:03:05.838797+00:00
[2024-10-05T00:03:08.205+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70: DeprecationWarning: This process (pid=5537) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2024-10-05T00:06:18.355+0000] {logging_mixin.py:190} INFO - R$ 1.171,26
[2024-10-05T00:06:18.355+0000] {logging_mixin.py:190} INFO - R$ 184,49
[2024-10-05T00:06:18.356+0000] {logging_mixin.py:190} INFO - R$ 1.189,24
[2024-10-05T00:06:18.357+0000] {logging_mixin.py:190} INFO - R$ 167,70
[2024-10-05T00:06:18.359+0000] {logging_mixin.py:190} INFO - R$ 5.499,00
[2024-10-05T00:06:18.361+0000] {logging_mixin.py:190} INFO - R$ 2.222,56
[2024-10-05T00:06:18.364+0000] {logging_mixin.py:190} INFO - R$ 2.599,00
[2024-10-05T00:06:18.366+0000] {logging_mixin.py:190} INFO - R$ 7.599,99
[2024-10-05T00:06:18.367+0000] {logging_mixin.py:190} INFO - R$ 207,90
[2024-10-05T00:06:18.369+0000] {logging_mixin.py:190} INFO - R$ 7.299,99
[2024-10-05T00:06:18.370+0000] {logging_mixin.py:190} INFO - R$ 639,00
[2024-10-05T00:06:18.371+0000] {logging_mixin.py:190} INFO - R$ 2.698,51
[2024-10-05T00:06:18.373+0000] {logging_mixin.py:190} INFO - R$ 299,90
[2024-10-05T00:06:18.375+0000] {logging_mixin.py:190} INFO - R$ 439,00
[2024-10-05T00:06:18.376+0000] {logging_mixin.py:190} INFO - R$ 5.699,00
[2024-10-05T00:06:18.377+0000] {logging_mixin.py:190} INFO - R$ 588,01
[2024-10-05T00:06:18.377+0000] {logging_mixin.py:190} INFO - R$ 8.974,98
[2024-10-05T00:06:18.379+0000] {logging_mixin.py:190} INFO - R$ 240,45
[2024-10-05T00:06:18.380+0000] {logging_mixin.py:190} INFO - R$ 3.289,07
[2024-10-05T00:06:18.381+0000] {logging_mixin.py:190} INFO - R$ 167,70
[2024-10-05T00:06:18.382+0000] {logging_mixin.py:190} INFO - R$ 1.382,51
[2024-10-05T00:06:18.383+0000] {logging_mixin.py:190} INFO - R$ 18.297,95
[2024-10-05T00:06:18.383+0000] {logging_mixin.py:190} INFO - R$ 746,14
[2024-10-05T00:06:18.384+0000] {logging_mixin.py:190} INFO - R$ 495,99
[2024-10-05T00:06:18.384+0000] {logging_mixin.py:190} INFO - R$ 100,80
[2024-10-05T00:06:18.385+0000] {logging_mixin.py:190} INFO - R$ 749,00
[2024-10-05T00:06:18.386+0000] {logging_mixin.py:190} INFO - R$ 192,89
[2024-10-05T00:06:18.387+0000] {logging_mixin.py:190} INFO - R$ 50.000,00
[2024-10-05T00:06:18.387+0000] {logging_mixin.py:190} INFO - R$ 12.399,99
[2024-10-05T00:06:18.388+0000] {logging_mixin.py:190} INFO - R$ 9.297,99
[2024-10-05T00:06:18.388+0000] {logging_mixin.py:190} INFO - R$ 3.147,04
[2024-10-05T00:06:18.389+0000] {logging_mixin.py:190} INFO - R$ 529,55
[2024-10-05T00:06:18.390+0000] {logging_mixin.py:190} INFO - R$ 3.858,99
[2024-10-05T00:06:18.391+0000] {logging_mixin.py:190} INFO - R$ 2.323,89
[2024-10-05T00:06:18.393+0000] {logging_mixin.py:190} INFO - R$ 4.999,99
[2024-10-05T00:06:18.396+0000] {logging_mixin.py:190} INFO - R$ 1.129,00
[2024-10-05T00:06:18.397+0000] {logging_mixin.py:190} INFO - R$ 224,26
[2024-10-05T00:06:18.397+0000] {logging_mixin.py:190} INFO - R$ 4.699,99
[2024-10-05T00:06:18.398+0000] {logging_mixin.py:190} INFO - R$ 2.699,99
[2024-10-05T00:06:18.399+0000] {logging_mixin.py:190} INFO - R$ 2.008,27
[2024-10-05T00:06:18.399+0000] {logging_mixin.py:190} INFO - R$ 4.699,99
[2024-10-05T00:06:18.400+0000] {logging_mixin.py:190} INFO - R$ 161,50
[2024-10-05T00:06:18.400+0000] {logging_mixin.py:190} INFO - R$ 6.799,99
[2024-10-05T00:06:18.401+0000] {logging_mixin.py:190} INFO - R$ 4.291,93
[2024-10-05T00:06:18.401+0000] {logging_mixin.py:190} INFO - R$ 7.839,99
[2024-10-05T00:06:18.402+0000] {logging_mixin.py:190} INFO - R$ 6.942,73
[2024-10-05T00:06:18.402+0000] {logging_mixin.py:190} INFO - R$ 2.080,53
[2024-10-05T00:06:18.403+0000] {logging_mixin.py:190} INFO - R$ 24,90
[2024-10-05T00:06:18.404+0000] {logging_mixin.py:190} INFO - R$ 1.946,50
[2024-10-05T00:06:18.404+0000] {logging_mixin.py:190} INFO - R$ 690,00
[2024-10-05T00:06:18.405+0000] {logging_mixin.py:190} INFO - R$ 2.598,24
[2024-10-05T00:06:18.405+0000] {logging_mixin.py:190} INFO - R$ 749,00
[2024-10-05T00:06:18.406+0000] {logging_mixin.py:190} INFO - R$ 378,00
[2024-10-05T00:06:18.406+0000] {logging_mixin.py:190} INFO - R$ 120,12
[2024-10-05T00:06:18.407+0000] {logging_mixin.py:190} INFO - R$ 277,10
[2024-10-05T00:06:18.407+0000] {logging_mixin.py:190} INFO - R$ 7.199,10
[2024-10-05T00:06:18.408+0000] {logging_mixin.py:190} INFO - R$ 92.999,99
[2024-10-05T00:06:18.408+0000] {logging_mixin.py:190} INFO - R$ 1.462,12
[2024-10-05T00:06:18.409+0000] {logging_mixin.py:190} INFO - R$ 3.499,00
[2024-10-05T00:06:18.409+0000] {logging_mixin.py:190} INFO - R$ 1.969,90
[2024-10-05T00:06:18.410+0000] {logging_mixin.py:190} INFO - R$ 1.349,10
[2024-10-05T00:06:18.410+0000] {logging_mixin.py:190} INFO - R$ 23,90
[2024-10-05T00:06:18.411+0000] {logging_mixin.py:190} INFO - R$ 1.316,73
[2024-10-05T00:06:18.412+0000] {logging_mixin.py:190} INFO - R$ 899,00
[2024-10-05T00:06:18.413+0000] {logging_mixin.py:190} INFO - R$ 10.016,43
[2024-10-05T00:06:18.414+0000] {logging_mixin.py:190} INFO - R$ 2.429,10
[2024-10-05T00:06:18.414+0000] {logging_mixin.py:190} INFO - R$ 1.590,00
[2024-10-05T00:06:18.415+0000] {logging_mixin.py:190} INFO - R$ 799,00
[2024-10-05T00:06:18.415+0000] {logging_mixin.py:190} INFO - R$ 58,00
[2024-10-05T00:06:18.416+0000] {logging_mixin.py:190} INFO - R$ 650,00
[2024-10-05T00:06:18.416+0000] {logging_mixin.py:190} INFO - R$ 12.799,90
[2024-10-05T00:06:18.417+0000] {logging_mixin.py:190} INFO - R$ 195,00
[2024-10-05T00:06:18.417+0000] {logging_mixin.py:190} INFO - R$ 120,00
[2024-10-05T00:06:18.418+0000] {logging_mixin.py:190} INFO - R$ 500,98
[2024-10-05T00:06:18.418+0000] {logging_mixin.py:190} INFO - R$ 899,99
[2024-10-05T00:06:18.419+0000] {logging_mixin.py:190} INFO - R$ 896,00
[2024-10-05T00:06:18.419+0000] {logging_mixin.py:190} INFO - R$ 19.799,91
[2024-10-05T00:06:18.420+0000] {logging_mixin.py:190} INFO - R$ 14.800,00
[2024-10-05T00:06:18.420+0000] {logging_mixin.py:190} INFO - R$ 294,65
[2024-10-05T00:06:18.421+0000] {logging_mixin.py:190} INFO - R$ 2.663,88
[2024-10-05T00:06:18.421+0000] {logging_mixin.py:190} INFO - R$ 322,90
[2024-10-05T00:06:18.422+0000] {logging_mixin.py:190} INFO - R$ 3.333,22
[2024-10-05T00:06:18.422+0000] {logging_mixin.py:190} INFO - R$ 3.999,99
[2024-10-05T00:06:18.423+0000] {logging_mixin.py:190} INFO - R$ 2.519,37
[2024-10-05T00:06:18.423+0000] {logging_mixin.py:190} INFO - R$ 2.271,28
[2024-10-05T00:06:18.716+0000] {taskinstance.py:3310} ERROR - Task failed with exception
Traceback (most recent call last):
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/taskinstance.py", line 767, in _execute_task
    result = _execute_callable(context=context, **execute_callable_kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/taskinstance.py", line 733, in _execute_callable
    return ExecutionCallableRunner(
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/utils/operator_helpers.py", line 252, in run
    return self.func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/baseoperator.py", line 406, in wrapper
    return func(self, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/airflow/operators/OperatorSiteBase.py", line 85, in execute
    self.SaveFile(context)
  File "/opt/airflow/operators/OperatorSiteBase.py", line 75, in SaveFile
    filepath = os.path.join(path, 'data.json')
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "<frozen posixpath>", line 76, in join
TypeError: expected str, bytes or os.PathLike object, not NoneType
[2024-10-05T00:06:18.728+0000] {taskinstance.py:1225} INFO - Marking task as FAILED. dag_id=SitesWebScraping, task_id=kabum_tasks.Web_Extraction_kabum, run_id=manual__2024-10-05T00:03:05.838797+00:00, execution_date=20241005T000305, start_date=20241005T000308, end_date=20241005T000618
[2024-10-05T00:06:18.741+0000] {taskinstance.py:340} INFO - ::group::Post task execution logs
[2024-10-05T00:06:18.742+0000] {standard_task_runner.py:124} ERROR - Failed to execute job 1117 for task kabum_tasks.Web_Extraction_kabum (expected str, bytes or os.PathLike object, not NoneType; 5538)
Traceback (most recent call last):
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/task/task_runner/standard_task_runner.py", line 117, in _start_by_fork
    ret = args.func(args, dag=self.dag)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/cli/cli_config.py", line 49, in command
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/utils/cli.py", line 115, in wrapper
    return f(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/cli/commands/task_command.py", line 483, in task_run
    task_return_code = _run_task_by_selected_method(args, _dag, ti)
                       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/cli/commands/task_command.py", line 256, in _run_task_by_selected_method
    return _run_raw_task(args, ti)
           ^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/cli/commands/task_command.py", line 341, in _run_raw_task
    return ti._run_raw_task(
           ^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/utils/session.py", line 97, in wrapper
    return func(*args, session=session, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/taskinstance.py", line 3004, in _run_raw_task
    return _run_raw_task(
           ^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/taskinstance.py", line 273, in _run_raw_task
    TaskInstance._execute_task_with_callbacks(
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/taskinstance.py", line 3158, in _execute_task_with_callbacks
    result = self._execute_task(context, task_orig)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/taskinstance.py", line 3182, in _execute_task
    return _execute_task(self, context, task_orig)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/taskinstance.py", line 767, in _execute_task
    result = _execute_callable(context=context, **execute_callable_kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/taskinstance.py", line 733, in _execute_callable
    return ExecutionCallableRunner(
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/utils/operator_helpers.py", line 252, in run
    return self.func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/baseoperator.py", line 406, in wrapper
    return func(self, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/airflow/operators/OperatorSiteBase.py", line 85, in execute
    self.SaveFile(context)
  File "/opt/airflow/operators/OperatorSiteBase.py", line 75, in SaveFile
    filepath = os.path.join(path, 'data.json')
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "<frozen posixpath>", line 76, in join
TypeError: expected str, bytes or os.PathLike object, not NoneType
[2024-10-05T00:06:18.783+0000] {local_task_job_runner.py:266} INFO - Task exited with return code 1
[2024-10-05T00:06:18.804+0000] {taskinstance.py:3900} INFO - 0 downstream tasks scheduled from follow-on schedule check
[2024-10-05T00:06:18.811+0000] {local_task_job_runner.py:245} INFO - ::endgroup::
